participant,stimulus,response,rating
sim07_d1.5_meta1.5_r6_n400,1,0,1
sim07_d1.5_meta1.5_r6_n400,0,1,1
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,1,0,1
sim07_d1.5_meta1.5_r6_n400,1,1,2
sim07_d1.5_meta1.5_r6_n400,1,1,4
sim07_d1.5_meta1.5_r6_n400,0,0,1
sim07_d1.5_meta1.5_r6_n400,1,1,2
sim07_d1.5_meta1.5_r6_n400,0,1,1
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,0,0,4
sim07_d1.5_meta1.5_r6_n400,1,1,3
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,0,0,1
sim07_d1.5_meta1.5_r6_n400,0,0,1
sim07_d1.5_meta1.5_r6_n400,1,0,1
sim07_d1.5_meta1.5_r6_n400,0,0,4
sim07_d1.5_meta1.5_r6_n400,0,0,2
sim07_d1.5_meta1.5_r6_n400,1,0,2
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,0,0,5
sim07_d1.5_meta1.5_r6_n400,1,1,1
sim07_d1.5_meta1.5_r6_n400,1,0,1
sim07_d1.5_meta1.5_r6_n400,0,1,4
sim07_d1.5_meta1.5_r6_n400,0,1,1
sim07_d1.5_meta1.5_r6_n400,1,1,1
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,0,0,5
sim07_d1.5_meta1.5_r6_n400,1,1,3
sim07_d1.5_meta1.5_r6_n400,0,0,2
sim07_d1.5_meta1.5_r6_n400,0,0,5
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,0,0,3
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,1,1,3
sim07_d1.5_meta1.5_r6_n400,0,1,1
sim07_d1.5_meta1.5_r6_n400,0,0,2
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,0,1,5
sim07_d1.5_meta1.5_r6_n400,1,1,1
sim07_d1.5_meta1.5_r6_n400,0,0,5
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,0,0,2
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,1,1,4
sim07_d1.5_meta1.5_r6_n400,0,0,1
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,1,1,1
sim07_d1.5_meta1.5_r6_n400,0,1,1
sim07_d1.5_meta1.5_r6_n400,1,1,3
sim07_d1.5_meta1.5_r6_n400,0,1,4
sim07_d1.5_meta1.5_r6_n400,1,1,4
sim07_d1.5_meta1.5_r6_n400,0,0,5
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,0,0,5
sim07_d1.5_meta1.5_r6_n400,0,0,1
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,1,1,1
sim07_d1.5_meta1.5_r6_n400,1,1,4
sim07_d1.5_meta1.5_r6_n400,0,0,1
sim07_d1.5_meta1.5_r6_n400,0,0,2
sim07_d1.5_meta1.5_r6_n400,0,0,3
sim07_d1.5_meta1.5_r6_n400,1,0,6
sim07_d1.5_meta1.5_r6_n400,0,0,4
sim07_d1.5_meta1.5_r6_n400,0,0,3
sim07_d1.5_meta1.5_r6_n400,0,0,1
sim07_d1.5_meta1.5_r6_n400,1,1,3
sim07_d1.5_meta1.5_r6_n400,1,0,1
sim07_d1.5_meta1.5_r6_n400,0,0,2
sim07_d1.5_meta1.5_r6_n400,0,0,3
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,0,0,4
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,1,1,6
sim07_d1.5_meta1.5_r6_n400,0,0,2
sim07_d1.5_meta1.5_r6_n400,0,0,4
sim07_d1.5_meta1.5_r6_n400,0,1,1
sim07_d1.5_meta1.5_r6_n400,1,1,5
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,1,1,4
sim07_d1.5_meta1.5_r6_n400,1,0,2
sim07_d1.5_meta1.5_r6_n400,0,1,3
sim07_d1.5_meta1.5_r6_n400,1,0,1
sim07_d1.5_meta1.5_r6_n400,0,0,6
sim07_d1.5_meta1.5_r6_n400,1,0,2
sim07_d1.5_meta1.5_r6_n400,1,1,1
sim07_d1.5_meta1.5_r6_n400,1,1,5
sim07_d1.5_meta1.5_r6_n400,1,0,5
sim07_d1.5_meta1.5_r6_n400,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,2
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,0,4
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,1,0,1
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,2
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,2
sim08_d1.5_meta1.5_r4_n150,1,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,1,2
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,1,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,0,1,2
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,1,0,4
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,0,4
sim08_d1.5_meta1.5_r4_n150,1,1,2
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,1,2
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,1,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,1,2
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,1,0,2
sim08_d1.5_meta1.5_r4_n150,1,0,2
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,1,1,2
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,0,1,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,1,0,2
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,1,1,2
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,1,0,1
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,1,0,3
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,1,1,2
sim08_d1.5_meta1.5_r4_n150,1,1,2
sim08_d1.5_meta1.5_r4_n150,1,0,2
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,1,1,2
sim08_d1.5_meta1.5_r4_n150,0,1,2
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,1,0,1
sim08_d1.5_meta1.5_r4_n150,1,0,3
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,1,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,1,1,3
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,0,0,2
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,0,0,1
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,0,0,4
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,0,1,3
sim08_d1.5_meta1.5_r4_n150,0,0,3
sim08_d1.5_meta1.5_r4_n150,0,1,1
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,1,4
sim08_d1.5_meta1.5_r4_n150,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,1
sim09_d1.5_meta1.5_r4_n1200,1,1,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,0,4
sim09_d1.5_meta1.5_r4_n1200,0,1,3
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,1,1,2
sim09_d1.5_meta1.5_r4_n1200,0,1,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,0,0,3
sim09_d1.5_meta1.5_r4_n1200,0,0,2
sim09_d1.5_meta1.5_r4_n1200,1,0,2
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,1
sim09_d1.5_meta1.5_r4_n1200,1,1,4
sim09_d1.5_meta1.5_r4_n1200,1,1,1
sim09_d1.5_meta1.5_r4_n1200,1,0,1
sim09_d1.5_meta1.5_r4_n1200,0,0,3
